2024-10-07 21:08:26,8,2.53
2024-10-07 21:08:26,9,2.22
2024-10-07 22:08:26,0,2.66
2024-10-07 22:08:26,1,3.73
2024-10-07 22:08:26,2,2.65
2024-10-07 22:08:26,3,2.57
2024-10-07 22:08:26,4,2.86
2024-10-07 22:08:26,5,3.20
2024-10-07 22:08:26,6,2.15
2024-10-07 22:08:26,7,2.20
2024-10-07 22:08:26,8,3.43
2024-10-07 22:08:26,9,2.24
2024-10-07 23:08:26,0,1.50
2024-10-07 23:08:26,1,2.81
2024-10-07 23:08:26,2,3.25
2024-10-07 23:08:26,3,2.79
2024-10-07 23:08:26,4,3.11
2024-10-07 23:08:26,5,3.97
2024-10-07 23:08:26,6,2.72
2024-10-07 23:08:26,7,2.12
2024-10-07 23:08:26,8,2.30
2024-10-07 23:08:26,9,2.41
2024-10-08 00:08:26,0,0.96
2024-10-08 00:08:26,1,0.80
2024-10-08 00:08:26,2,1.01
2024-10-08 00:08:26,3,0.71
2024-10-08 00:08:26,4,1.42
2024-10-08 00:08:26,5,0.90
2024-10-08 00:08:26,6,0.91
2024-10-08 00:08:26,7,1.15
2024-10-08 00:08:26,8,0.77
2024-10-08 00:08:26,9,0.93
2024-10-08 01:08:26,0,0.80
2024-10-08 01:08:26,1,0.80
2024-10-08 01:08:26,2,1.08
2024-10-08 01:08:26,3,1.05
2024-10-08 01:08:26,4,1.13
2024-10-08 01:08:26,5,0.74
2024-10-08 01:08:26,6,0.97
2024-10-08 01:08:26,7,0.93
2024-10-08 01:08:26,8,0.93
2024-10-08 01:08:26,9,0.93
2024-10-08 02:08:26,0,0.95
2024-10-08 02:08:26,1,0.70
2024-10-08 02:08:26,2,1.28
2024-10-08 02:08:26,3,1.17
2024-10-08 02:08:26,4,0.74
2024-10-08 02:08:26,5,1.36
2024-10-08 02:08:26,6,0.54
2024-10-08 02:08:26,7,0.93
2024-10-08 02:08:26,8,1.06
2024-10-08 02:08:26,9,0.92
2024-10-08 03:08:26,0,0.96
2024-10-08 03:08:26,1,0.76
2024-10-08 03:08:26,2,0.79
2024-10-08 03:08:26,3,0.92
2024-10-08 03:08:26,4,1.40
2024-10-08 03:08:26,5,1.02
2024-10-08 03:08:26,6,0.94
2024-10-08 03:08:26,7,1.20
2024-10-08 03:08:26,8,0.75
2024-10-08 03:08:26,9,0.60
2024-10-08 04:08:26,0,0.58
2024-10-08 04:08:26,1,0.75
2024-10-08 04:08:26,2,1.13
2024-10-08 04:08:26,3,1.06
2024-10-08 04:08:26,4,1.19
2024-10-08 04:08:26,5,1.37
2024-10-08 04:08:26,6,0.73
2024-10-08 04:08:26,7,1.18
2024-10-08 04:08:26,8,1.06
2024-10-08 04:08:26,9,0.85
2024-10-08 05:08:26,0,0.75
2024-10-08 05:08:26,1,0.92
2024-10-08 05:08:26,2,1.12
2024-10-08 05:08:26,3,0.88
2024-10-08 05:08:26,4,1.01
2024-10-08 05:08:26,5,0.84
2024-10-08 05:08:26,6,0.74
2024-10-08 05:08:26,7,0.84
2024-10-08 05:08:26,8,0.70
2024-10-08 05:08:26,9,0.72
2024-10-08 06:08:26,0,0.83
2024-10-08 06:08:26,1,1.11
2024-10-08 06:08:26,2,1.06
2024-10-08 06:08:26,3,1.02
2024-10-08 06:08:26,4,0.78
2024-10-08 06:08:26,5,0.76
2024-10-08 06:08:26,6,0.88
2024-10-08 06:08:26,7,0.83
2024-10-08 06:08:26,8,0.87
2024-10-08 06:08:26,9,0.67
2024-10-08 07:08:26,0,0.89
2024-10-08 07:08:26,1,1.18
2024-10-08 07:08:26,2,0.98
2024-10-08 07:08:26,3,0.81
2024-10-08 07:08:26,4,1.09
2024-10-08 07:08:26,5,1.32
2024-10-08 07:08:26,6,0.69
2024-10-08 07:08:26,7,0.70
2024-10-08 07:08:26,8,1.09
2024-10-08 07:08:26,9,0.82
2024-10-08 08:08:26,0,1.59
2024-10-08 08:08:26,1,2.39
2024-10-08 08:08:26,2,1.89
2024-10-08 08:08:26,3,2.07
2024-10-08 08:08:26,4,2.21
2024-10-08 08:08:26,5,2.67
2024-10-08 08:08:26,6,1.32
2024-10-08 08:08:26,7,1.73
2024-10-08 08:08:26,8,1.83
2024-10-08 08:08:26,9,1.34
2024-10-08 09:08:26,0,1.11
2024-10-08 09:08:26,1,1.94
2024-10-08 09:08:26,2,1.49
2024-10-08 09:08:26,3,1.52
2024-10-08 09:08:26,4,1.93
2024-10-08 09:08:26,5,1.96
2024-10-08 09:08:26,6,1.27
2024-10-08 09:08:26,7,2.42
2024-10-08 09:08:26,8,1.69
2024-10-08 09:08:26,9,1.75
2024-10-08 10:08:26,0,1.83
2024-10-08 10:08:26,1,1.88
2024-10-08 10:08:26,2,1.41
2024-10-08 10:08:26,3,1.81
2024-10-08 10:08:26,4,2.16
2024-10-08 10:08:26,5,2.76
2024-10-08 10:08:26,6,1.12
2024-10-08 10:08:26,7,1.73
2024-10-08 10:08:26,8,1.48
2024-10-08 10:08:26,9,1.00
2024-10-08 11:08:26,0,1.83
2024-10-08 11:08:26,1,1.43
2024-10-08 11:08:26,2,1.89
2024-10-08 11:08:26,3,2.06
2024-10-08 11:08:26,4,2.45
2024-10-08 11:08:26,5,1.89
2024-10-08 11:08:26,6,1.24
2024-10-08 11:08:26,7,2.19
2024-10-08 11:08:26,8,2.06
2024-10-08 11:08:26,9,1.81
2024-10-08 12:08:26,0,1.81
2024-10-08 12:08:26,1,1.80
2024-10-08 12:08:26,2,1.87
2024-10-08 12:08:26,3,1.85
2024-10-08 12:08:26,4,1.59
2024-10-08 12:08:26,5,2.03
2024-10-08 12:08:26,6,1.48
2024-10-08 12:08:26,7,1.44
2024-10-08 12:08:26,8,2.32
2024-10-08 12:08:26,9,1.78
2024-10-08 13:08:26,0,1.65
2024-10-08 13:08:26,1,1.42
2024-10-08 13:08:26,2,2.00
2024-10-08 13:08:26,3,1.77
2024-10-08 13:08:26,4,2.29
2024-10-08 13:08:26,5,1.94
2024-10-08 13:08:26,6,1.10
2024-10-08 13:08:26,7,1.26
2024-10-08 13:08:26,8,1.91
2024-10-08 13:08:26,9,1.93
2024-10-08 14:08:26,0,1.18
2024-10-08 14:08:26,1,2.33
2024-10-08 14:08:26,2,1.80
2024-10-08 14:08:26,3,1.59
2024-10-08 14:08:26,4,1.86
2024-10-08 14:08:26,5,1.63
2024-10-08 14:08:26,6,1.44
2024-10-08 14:08:26,7,2.24
2024-10-08 14:08:26,8,1.88
2024-10-08 14:08:26,9,1.70
2024-10-08 15:08:26,0,1.55
2024-10-08 15:08:26,1,1.81
2024-10-08 15:08:26,2,2.61
2024-10-08 15:08:26,3,2.45
2024-10-08 15:08:26,4,2.34
2024-10-08 15:08:26,5,1.97
2024-10-08 15:08:26,6,1.18
2024-10-08 15:08:26,7,1.87
2024-10-08 15:08:26,8,2.17
2024-10-08 15:08:26,9,1.39
2024-10-08 16:08:26,0,1.43
2024-10-08 16:08:26,1,1.89
2024-10-08 16:08:26,2,1.77
2024-10-08 16:08:26,3,2.03
2024-10-08 16:08:26,4,2.37
2024-10-08 16:08:26,5,1.56
2024-10-08 16:08:26,6,1.48
2024-10-08 16:08:26,7,2.11
2024-10-08 16:08:26,8,1.72
2024-10-08 16:08:26,9,1.53
2024-10-08 17:08:26,0,1.51
2024-10-08 17:08:26,1,2.30
2024-10-08 17:08:26,2,2.53
2024-10-08 17:08:26,3,1.41
2024-10-08 17:08:26,4,1.86
2024-10-08 17:08:26,5,2.85
2024-10-08 17:08:26,6,1.26
2024-10-08 17:08:26,7,2.33
2024-10-08 17:08:26,8,1.32
2024-10-08 17:08:26,9,1.27
2024-10-08 18:08:26,0,1.58
2024-10-08 18:08:26,1,2.57
2024-10-08 18:08:26,2,1.83
2024-10-08 18:08:26,3,1.54
2024-10-08 18:08:26,4,2.30
2024-10-08 18:08:26,5,1.93
2024-10-08 18:08:26,6,1.71
2024-10-08 18:08:26,7,1.52
2024-10-08 18:08:26,8,1.60
2024-10-08 18:08:26,9,0.97
2024-10-08 19:08:26,0,2.92
2024-10-08 19:08:26,1,3.62
2024-10-08 19:08:26,2,3.77
2024-10-08 19:08:26,3,2.99
2024-10-08 19:08:26,4,2.19
2024-10-08 19:08:26,5,4.15
2024-10-08 19:08:26,6,2.75
2024-10-08 19:08:26,7,2.82
2024-10-08 19:08:26,8,3.37
2024-10-08 19:08:26,9,2.20
2024-10-08 20:08:26,0,1.52
2024-10-08 20:08:26,1,2.43
2024-10-08 20:08:26,2,3.42
2024-10-08 20:08:26,3,3.44
2024-10-08 20:08:26,4,2.58
2024-10-08 20:08:26,5,3.13
2024-10-08 20:08:26,6,1.57
2024-10-08 20:08:26,7,3.62
2024-10-08 20:08:26,8,2.08
2024-10-08 20:08:26,9,2.78
2024-10-08 21:08:26,0,1.53
2024-10-08 21:08:26,1,3.58
2024-10-08 21:08:26,2,3.86
2024-10-08 21:08:26,3,3.39
2024-10-08 21:08:26,4,4.26
2024-10-08 21:08:26,5,3.40
2024-10-08 21:08:26,6,2.38
2024-10-08 21:08:26,7,2.76
2024-10-08 21:08:26,8,3.26
2024-10-08 21:08:26,9,2.51
2024-10-08 22:08:26,0,2.29
2024-10-08 22:08:26,1,3.68
2024-10-08 22:08:26,2,3.67
2024-10-08 22:08:26,3,3.54
2024-10-08 22:08:26,4,3.67
2024-10-08 22:08:26,5,4.25
2024-10-08 22:08:26,6,2.34
2024-10-08 22:08:26,7,3.08
2024-10-08 22:08:26,8,3.25
2024-10-08 22:08:26,9,2.10
2024-10-08 23:08:26,0,1.63
2024-10-08 23:08:26,1,2.67
2024-10-08 23:08:26,2,2.57
2024-10-08 23:08:26,3,2.15
2024-10-08 23:08:26,4,3.72
2024-10-08 23:08:26,5,2.53
2024-10-08 23:08:26,6,1.55
2024-10-08 23:08:26,7,2.99
2024-10-08 23:08:26,8,2.89
2024-10-08 23:08:26,9,2.81
2024-10-09 00:08:26,0,0.70
2024-10-09 00:08:26,1,0.91
2024-10-09 00:08:26,2,1.27
2024-10-09 00:08:26,3,0.87
2024-10-09 00:08:26,4,1.27
2024-10-09 00:08:26,5,1.16
2024-10-09 00:08:26,6,0.66
2024-10-09 00:08:26,7,0.87
2024-10-09 00:08:26,8,0.81
2024-10-09 00:08:26,9,0.94
2024-10-09 01:08:26,0,0.62
2024-10-09 01:08:26,1,1.01
2024-10-09 01:08:26,2,0.73
2024-10-09 01:08:26,3,1.22
2024-10-09 01:08:26,4,1.27
2024-10-09 01:08:26,5,0.79
2024-10-09 01:08:26,6,0.96
2024-10-09 01:08:26,7,1.01
2024-10-09 01:08:26,8,0.59
2024-10-09 01:08:26,9,0.61
2024-10-09 02:08:26,0,0.83
2024-10-09 02:08:26,1,0.69
2024-10-09 02:08:26,2,1.07
2024-10-09 02:08:26,3,0.82
2024-10-09 02:08:26,4,0.82
2024-10-09 02:08:26,5,0.80
2024-10-09 02:08:26,6,0.76
2024-10-09 02:08:26,7,1.20
2024-10-09 02:08:26,8,0.75
2024-10-09 02:08:26,9,0.64
2024-10-09 03:08:26,0,0.71
2024-10-09 03:08:26,1,0.91
2024-10-09 03:08:26,2,0.97
2024-10-09 03:08:26,3,1.08
2024-10-09 03:08:26,4,1.24
2024-10-09 03:08:26,5,0.74
2024-10-09 03:08:26,6,0.69
2024-10-09 03:08:26,7,0.71
2024-10-09 03:08:26,8,0.73
2024-10-09 03:08:26,9,0.88
2024-10-09 04:08:26,0,0.58
2024-10-09 04:08:26,1,1.30
2024-10-09 04:08:26,2,1.31
2024-10-09 04:08:26,3,1.07
2024-10-09 04:08:26,4,1.10
2024-10-09 04:08:26,5,1.22
2024-10-09 04:08:26,6,0.97
2024-10-09 04:08:26,7,1.07
2024-10-09 04:08:26,8,0.73
2024-10-09 04:08:26,9,0.52
2024-10-09 05:08:26,0,0.80
2024-10-09 05:08:26,1,0.89
2024-10-09 05:08:26,2,1.18
2024-10-09 05:08:26,3,0.98
2024-10-09 05:08:26,4,1.18
2024-10-09 05:08:26,5,0.81
2024-10-09 05:08:26,6,0.59
2024-10-09 05:08:26,7,1.08
2024-10-09 05:08:26,8,0.90
2024-10-09 05:08:26,9,0.76
2024-10-09 06:08:26,0,0.78
2024-10-09 06:08:26,1,1.23
2024-10-09 06:08:26,2,0.94
2024-10-09 06:08:26,3,0.92
2024-10-09 06:08:26,4,0.85
2024-10-09 06:08:26,5,1.14
2024-10-09 06:08:26,6,0.73
2024-10-09 06:08:26,7,0.93
2024-10-09 06:08:26,8,0.69
2024-10-09 06:08:26,9,0.51
2024-10-09 07:08:26,0,0.85
2024-10-09 07:08:26,1,0.95
2024-10-09 07:08:26,2,0.99
2024-10-09 07:08:26,3,1.23
2024-10-09 07:08:26,4,1.07
2024-10-09 07:08:26,5,1.15
2024-10-09 07:08:26,6,0.86
2024-10-09 07:08:26,7,0.93
2024-10-09 07:08:26,8,1.02
2024-10-09 07:08:26,9,0.75
2024-10-09 08:08:26,0,1.21
2024-10-09 08:08:26,1,2.40
2024-10-09 08:08:26,2,2.08
2024-10-09 08:08:26,3,2.20
2024-10-09 08:08:26,4,1.97
2024-10-09 08:08:26,5,2.64
2024-10-09 08:08:26,6,1.85
2024-10-09 08:08:26,7,1.93
2024-10-09 08:08:26,8,1.33
2024-10-09 08:08:26,9,1.41
2024-10-09 09:08:26,0,1.81
2024-10-09 09:08:26,1,1.48
2024-10-09 09:08:26,2,1.40
2024-10-09 09:08:26,3,1.89
2024-10-09 09:08:26,4,1.50
2024-10-09 09:08:26,5,2.01
2024-10-09 09:08:26,6,1.54
2024-10-09 09:08:26,7,1.63
2024-10-09 09:08:26,8,1.44
2024-10-09 09:08:26,9,1.44
2024-10-09 10:08:26,0,1.41
2024-10-09 10:08:26,1,1.53
2024-10-09 10:08:26,2,2.12
2024-10-09 10:08:26,3,1.46
2024-10-09 10:08:26,4,2.66
2024-10-09 10:08:26,5,2.27
2024-10-09 10:08:26,6,1.06
2024-10-09 10:08:26,7,1.92
2024-10-09 10:08:26,8,1.61
2024-10-09 10:08:26,9,1.44
2024-10-09 11:08:26,0,1.76
2024-10-09 11:08:26,1,2.00
2024-10-09 11:08:26,2,2.07
2024-10-09 11:08:26,3,1.97
2024-10-09 11:08:26,4,1.75
2024-10-09 11:08:26,5,1.55
2024-10-09 11:08:26,6,1.15
2024-10-09 11:08:26,7,2.02
2024-10-09 11:08:26,8,2.16
2024-10-09 11:08:26,9,1.20
2024-10-09 12:08:26,0,1.38
2024-10-09 12:08:26,1,2.40
2024-10-09 12:08:26,2,1.44
2024-10-09 12:08:26,3,1.93
2024-10-09 12:08:26,4,2.22
2024-10-09 12:08:26,5,1.66
2024-10-09 12:08:26,6,1.34
2024-10-09 12:08:26,7,2.30
2024-10-09 12:08:26,8,1.21
2024-10-09 12:08:26,9,1.56
2024-10-09 13:08:26,0,1.29
2024-10-09 13:08:26,1,1.70
2024-10-09 13:08:26,2,2.44
2024-10-09 13:08:26,3,1.39
2024-10-09 13:08:26,4,2.30
2024-10-09 13:08:26,5,1.54
2024-10-09 13:08:26,6,1.95
2024-10-09 13:08:26,7,1.47
2024-10-09 13:08:26,8,1.36
2024-10-09 13:08:26,9,1.13
2024-10-09 14:08:26,0,1.52
2024-10-09 14:08:26,1,1.55
2024-10-09 14:08:26,2,1.95
2024-10-09 14:08:26,3,2.18
2024-10-09 14:08:26,4,2.85
2024-10-09 14:08:26,5,1.88
2024-10-09 14:08:26,6,1.12
2024-10-09 14:08:26,7,2.22
2024-10-09 14:08:26,8,1.24
2024-10-09 14:08:26,9,1.14
2024-10-09 15:08:26,0,1.65
2024-10-09 15:08:26,1,2.62
2024-10-09 15:08:26,2,1.74
2024-10-09 15:08:26,3,2.00
2024-10-09 15:08:26,4,2.42
2024-10-09 15:08:26,5,1.97
2024-10-09 15:08:26,6,1.23
2024-10-09 15:08:26,7,2.46
2024-10-09 15:08:26,8,1.95
2024-10-09 15:08:26,9,1.12
2024-10-09 16:08:26,0,1.46
2024-10-09 16:08:26,1,2.07
2024-10-09 16:08:26,2,2.00
2024-10-09 16:08:26,3,1.34
2024-10-09 16:08:26,4,2.89
2024-10-09 16:08:26,5,1.64
2024-10-09 16:08:26,6,1.73
2024-10-09 16:08:26,7,2.32
2024-10-09 16:08:26,8,2.10
2024-10-09 16:08:26,9,1.23
2024-10-09 17:08:26,0,1.84
2024-10-09 17:08:26,1,2.60
2024-10-09 17:08:26,2,1.77
2024-10-09 17:08:26,3,2.33
2024-10-09 17:08:26,4,2.90
2024-10-09 17:08:26,5,1.51
2024-10-09 17:08:26,6,1.31
2024-10-09 17:08:26,7,2.34
2024-10-09 17:08:26,8,1.77
2024-10-09 17:08:26,9,1.12
2024-10-09 18:08:26,0,1.10
2024-10-09 18:08:26,1,1.55
2024-10-09 18:08:26,2,1.38
2024-10-09 18:08:26,3,2.37
2024-10-09 18:08:26,4,1.63
2024-10-09 18:08:26,5,1.89
2024-10-09 18:08:26,6,1.74
2024-10-09 18:08:26,7,1.45
2024-10-09 18:08:26,8,1.83
2024-10-09 18:08:26,9,0.99
2024-10-09 19:08:26,0,2.12
2024-10-09 19:08:26,1,2.10
2024-10-09 19:08:26,2,2.66
2024-10-09 19:08:26,3,3.64
2024-10-09 19:08:26,4,2.19
2024-10-09 19:08:26,5,3.35
2024-10-09 19:08:26,6,2.70
2024-10-09 19:08:26,7,3.72
2024-10-09 19:08:26,8,1.99
2024-10-09 19:08:26,9,1.62
2024-10-09 20:08:26,0,2.38
2024-10-09 20:08:26,1,3.83
2024-10-09 20:08:26,2,2.04
2024-10-09 20:08:26,3,2.18
2024-10-09 20:08:26,4,3.83
2024-10-09 20:08:26,5,3.30
2024-10-09 20:08:26,6,2.21
2024-10-09 20:08:26,7,3.20
2024-10-09 20:08:26,8,3.21
2024-10-09 20:08:26,9,1.65
2024-10-09 21:08:26,0,1.50
2024-10-09 21:08:26,1,3.35
2024-10-09 21:08:26,2,3.73
2024-10-09 21:08:26,3,2.52
2024-10-09 21:08:26,4,3.51
2024-10-09 21:08:26,5,2.56
2024-10-09 21:08:26,6,2.15
2024-10-09 21:08:26,7,3.19
2024-10-09 21:08:26,8,2.77
2024-10-09 21:08:26,9,2.41
2024-10-09 22:08:26,0,2.26
2024-10-09 22:08:26,1,2.48
2024-10-09 22:08:26,2,2.43
2024-10-09 22:08:26,3,2.51
2024-10-09 22:08:26,4,2.88
2024-10-09 22:08:26,5,2.95
